property_id,county,city,zip_code,property_type,bedrooms,bathrooms,sqft,lot_size,year_built,sale_date,rate_week_ending,mortgage_rate_30yr_fixed_pct,sale_price,price_per_sqft,hoa_fee,latitude,longitude,parking_spaces,pool,fireplace,stories,sale_year,sale_month,sale_quarter,property_age,is_new_construction,bath_bed_ratio,sqft_per_bedroom,amenity_score,has_hoa,is_single_family,avg_zip_code_sale_price,avg_city_sale_price,n_parks,kid_friendly_score,Attractions,Restaurants,Things_to_do_score,resturant_score,walk_score,transit_score,bike_score,coolness_index
AL0033339,Alameda,Oakland,94605,Single Family,3,3.0,1619,4601,1975,2023-03-25,2023-03-23,6.42,997629,616,0,37.677144,-122.330952,2,0,0,2,2023,3,1,49,0,0.75,404.75,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033340,Alameda,Oakland,94605,Single Family,6,3.0,2779,6080,1992,2022-05-07,2022-05-05,5.27,1580686,568,0,37.821762,-122.315661,2,0,1,3,2022,5,2,32,0,0.4285714285714285,397.0,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033341,Alameda,Oakland,94605,Condo,2,2.0,1641,0,1997,2025-08-02,2025-07-31,6.72,940119,572,294,37.808303,-122.396229,1,0,0,1,2025,8,3,27,0,0.6666666666666666,547.0,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033342,Alameda,Oakland,94605,Townhouse,2,2.0,1595,2293,2013,2022-12-09,2022-12-08,6.33,1032672,647,528,37.791273,-122.1728,2,0,0,1,2022,12,4,11,0,0.6666666666666666,531.6666666666666,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033343,Alameda,Oakland,94605,Condo,2,1.0,1960,0,1989,2026-03-03,2026-02-26,5.98,1130499,576,750,37.933005,-122.401775,2,0,0,1,2026,3,1,35,0,0.3333333333333333,653.3333333333334,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033344,Alameda,Oakland,94605,Condo,3,1.5,1580,0,2002,2025-08-09,2025-08-07,6.63,943078,596,619,37.926091,-122.137151,1,0,0,1,2025,8,3,22,0,0.375,395.0,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033345,Alameda,Oakland,94605,Townhouse,3,2.5,1166,1212,1963,2021-09-16,2021-09-16,2.86,527406,452,493,37.949405,-122.405335,2,0,0,1,2021,9,3,61,0,0.625,291.5,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033346,Alameda,Oakland,94605,Single Family,4,4.0,2052,4384,1971,2023-12-16,2023-12-14,6.95,1842017,897,0,37.834933,-122.175757,2,0,0,2,2023,12,4,53,0,0.8,410.4,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033347,Alameda,Oakland,94605,Single Family,3,2.5,3223,7909,2005,2024-11-22,2024-11-21,6.84,3073325,953,0,37.758682,-122.397027,2,0,0,1,2024,11,4,19,0,0.625,805.75,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033348,Alameda,Oakland,94605,Condo,3,2.0,735,0,2005,2021-10-10,2021-10-07,2.99,386937,526,342,37.717814,-122.381376,1,0,0,1,2021,10,4,19,0,0.5,183.75,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033349,Alameda,Oakland,94605,Condo,2,1.0,832,0,1999,2025-01-24,2025-01-23,6.96,409791,492,303,37.888327,-122.412483,2,0,0,1,2025,1,1,25,0,0.3333333333333333,277.3333333333333,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033350,Alameda,Oakland,94605,Condo,3,2.5,847,0,1961,2025-07-09,2025-07-03,6.67,459929,543,575,37.740047,-122.354124,1,0,1,1,2025,7,3,63,0,0.625,211.75,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033351,Alameda,Oakland,94605,Condo,2,2.0,1493,0,1948,2022-05-22,2022-05-19,5.25,671936,450,441,37.788139,-122.125056,1,0,0,1,2022,5,2,76,0,0.6666666666666666,497.6666666666667,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033352,Alameda,Oakland,94605,Single Family,5,2.0,1738,7868,2021,2024-05-25,2024-05-23,6.94,1627299,936,0,37.883028,-122.398089,2,0,0,3,2024,5,2,3,1,0.3333333333333333,289.6666666666667,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033353,Alameda,Oakland,94605,Single Family,3,2.0,1869,8244,1995,2024-09-23,2024-09-19,6.09,1492440,798,0,37.882712,-122.121379,2,0,0,2,2024,9,3,29,0,0.5,467.25,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033354,Alameda,Oakland,94605,Single Family,4,2.5,1620,9900,2015,2023-07-01,2023-06-29,6.71,1053552,650,0,37.779254,-122.319697,3,0,1,3,2023,7,3,9,0,0.5,324.0,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033355,Alameda,Oakland,94605,Single Family,4,2.0,2802,7756,1989,2025-08-15,2025-08-14,6.58,3112398,1110,0,37.809635,-122.140597,3,0,0,1,2025,8,3,35,0,0.4,560.4,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033356,Alameda,Oakland,94605,Single Family,2,2.5,2773,5576,1998,2022-03-17,2022-03-17,4.16,1751513,631,0,37.701427,-122.285332,2,0,0,2,2022,3,1,26,0,0.8333333333333334,924.3333333333334,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033357,Alameda,Oakland,94605,Single Family,3,2.5,1590,7703,1950,2026-02-14,2026-02-12,6.09,1247117,784,0,37.829046,-122.198321,2,0,1,2,2026,2,1,74,0,0.625,397.5,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033358,Alameda,Oakland,94605,Single Family,3,3.5,1724,6203,2003,2025-10-03,2025-10-02,6.34,1495356,867,67,37.687668,-122.30069,2,0,2,2,2025,10,4,21,0,0.875,431.0,4,1,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033359,Alameda,Oakland,94605,Townhouse,3,1.5,993,1180,2001,2022-10-27,2022-10-27,7.08,571892,575,549,37.841348,-122.419109,2,0,0,1,2022,10,4,23,0,0.375,248.25,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033360,Alameda,Oakland,94605,Single Family,4,3.0,3019,9988,1942,2022-06-13,2022-06-09,5.23,1763734,584,0,37.911527,-122.361591,4,0,0,1,2022,6,2,82,0,0.6,603.8,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033361,Alameda,Oakland,94605,Single Family,4,2.5,2363,9886,1962,2021-04-29,2021-04-29,2.98,1787600,756,0,37.904494,-122.400843,2,0,0,2,2021,4,2,62,0,0.5,472.6,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033362,Alameda,Oakland,94605,Townhouse,2,2.0,1415,2365,1942,2025-11-09,2025-11-06,6.22,1108174,783,363,37.759871,-122.267475,2,0,0,1,2025,11,4,82,0,0.6666666666666666,471.6666666666667,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033363,Alameda,Oakland,94605,Condo,2,2.5,847,0,2001,2024-02-16,2024-02-15,6.77,475869,561,738,37.823388,-122.356168,2,0,0,1,2024,2,1,23,0,0.8333333333333334,282.3333333333333,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033364,Alameda,Oakland,94605,Condo,2,1.5,1988,0,1971,2021-07-11,2021-07-08,2.9,975135,490,655,37.784947,-122.336974,2,0,0,1,2021,7,3,53,0,0.5,662.6666666666666,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033365,Alameda,Oakland,94605,Single Family,3,2.5,3340,3490,1973,2022-06-18,2022-06-16,5.78,2386053,714,0,37.889352,-122.149273,1,0,0,2,2022,6,2,51,0,0.625,835.0,1,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033366,Alameda,Oakland,94605,Townhouse,2,2.0,1484,1812,1962,2025-10-28,2025-10-23,6.19,1069831,720,264,37.824538,-122.219305,2,0,0,1,2025,10,4,62,0,0.6666666666666666,494.6666666666667,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033367,Alameda,Oakland,94605,Townhouse,2,2.0,1580,1910,2011,2025-10-21,2025-10-16,6.27,952604,602,507,37.780346,-122.329343,2,0,1,1,2025,10,4,13,0,0.6666666666666666,526.6666666666666,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033368,Alameda,Oakland,94605,Condo,3,2.0,2158,0,1950,2024-06-11,2024-06-06,6.99,1434781,664,321,37.829086,-122.239894,2,0,0,1,2024,6,2,74,0,0.5,539.5,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033369,Alameda,Oakland,94605,Single Family,4,2.0,3106,3536,1947,2024-04-19,2024-04-18,7.1,2689633,865,0,37.924467,-122.364647,2,0,1,2,2024,4,2,77,0,0.4,621.2,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033370,Alameda,Oakland,94605,Single Family,4,2.5,2939,7722,1998,2022-01-15,2022-01-13,3.45,1875311,638,0,37.833561,-122.251333,2,1,0,2,2022,1,1,26,0,0.5,587.8,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033371,Alameda,Oakland,94605,Single Family,4,2.5,3063,6265,1970,2021-08-21,2021-08-19,2.86,2437458,795,0,37.879774,-122.296167,3,0,0,2,2021,8,3,54,0,0.5,612.6,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033372,Alameda,Oakland,94605,Single Family,3,2.5,2841,5451,2002,2023-08-16,2023-08-10,6.96,2701366,950,0,37.950514,-122.363143,2,1,0,2,2023,8,3,22,0,0.625,710.25,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033373,Alameda,Oakland,94605,Single Family,4,2.5,3258,3331,1998,2024-11-07,2024-11-07,6.79,2587772,794,0,37.890478,-122.140965,2,0,0,2,2024,11,4,26,0,0.5,651.6,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033374,Alameda,Oakland,94605,Single Family,3,2.5,2807,3073,1974,2022-01-14,2022-01-13,3.45,1858458,662,141,37.754207,-122.155456,2,0,1,3,2022,1,1,50,0,0.625,701.75,3,1,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033375,Alameda,Oakland,94605,Condo,3,1.0,797,0,1991,2021-09-08,2021-09-02,2.87,326301,409,469,37.701449,-122.336039,1,0,1,1,2021,9,3,33,0,0.25,199.25,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033376,Alameda,Oakland,94605,Single Family,3,2.0,3463,4472,1978,2021-09-21,2021-09-16,2.86,1865814,538,51,37.699934,-122.170723,1,1,0,3,2021,9,3,46,0,0.5,865.75,2,1,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033377,Alameda,Oakland,94605,Single Family,3,2.5,2606,4185,1955,2026-01-03,2025-12-31,6.15,2592873,994,0,37.876811,-122.344662,2,0,0,1,2026,1,1,69,0,0.625,651.5,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033378,Alameda,Oakland,94605,Single Family,3,2.5,1392,5818,1975,2022-10-25,2022-10-20,6.94,967386,694,0,37.711046,-122.238584,2,0,0,2,2022,10,4,49,0,0.625,348.0,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033379,Alameda,Oakland,94605,Condo,3,2.0,872,0,1970,2023-03-09,2023-03-09,6.73,428766,491,482,37.803331,-122.220249,3,0,1,1,2023,3,1,54,0,0.5,218.0,4,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033380,Alameda,Oakland,94605,Single Family,3,2.5,2268,7060,1975,2024-02-21,2024-02-15,6.77,1753541,773,0,37.827244,-122.151341,1,0,1,2,2024,2,1,49,0,0.625,567.0,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033381,Alameda,Oakland,94605,Townhouse,3,1.5,1465,1869,1940,2024-01-05,2024-01-04,6.62,971217,662,506,37.700533,-122.349313,2,0,0,1,2024,1,1,84,0,0.375,366.25,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033382,Alameda,Oakland,94605,Single Family,3,3.0,2221,9802,2001,2024-10-28,2024-10-24,6.54,2268523,1021,0,37.873056,-122.243635,2,1,0,2,2024,10,4,23,0,0.75,555.25,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033383,Alameda,Oakland,94605,Single Family,3,3.0,2759,3857,1940,2022-08-10,2022-08-04,4.99,2080821,754,0,37.872843,-122.232294,3,0,1,2,2022,8,3,84,0,0.75,689.75,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033384,Alameda,Oakland,94605,Single Family,4,2.5,1542,7256,1980,2023-01-14,2023-01-12,6.33,1295104,839,0,37.691936,-122.127657,2,0,1,2,2023,1,1,44,0,0.5,308.4,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033385,Alameda,Oakland,94605,Condo,4,1.5,1746,0,1972,2025-11-01,2025-10-30,6.17,1056677,605,537,37.910423,-122.309056,2,0,0,1,2025,11,4,52,0,0.3,349.2,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033386,Alameda,Oakland,94605,Single Family,3,2.5,2840,3276,1960,2021-04-21,2021-04-15,3.04,2221199,782,0,37.885348,-122.150237,2,1,1,3,2021,4,2,64,0,0.625,710.0,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033387,Alameda,Oakland,94605,Condo,2,1.5,905,0,2016,2021-03-23,2021-03-18,3.09,335473,370,464,37.811948,-122.357311,2,0,1,1,2021,3,1,8,0,0.5,301.6666666666667,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033388,Alameda,Oakland,94605,Single Family,3,2.5,1600,3842,2001,2024-06-29,2024-06-27,6.86,1185593,740,0,37.848862,-122.29629,1,0,1,2,2024,6,2,23,0,0.625,400.0,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033389,Alameda,Oakland,94605,Townhouse,3,2.5,1908,1366,1973,2021-07-29,2021-07-29,2.8,880897,461,499,37.851192,-122.368024,1,0,0,1,2021,7,3,51,0,0.625,477.0,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033390,Alameda,Oakland,94605,Condo,2,2.0,1989,0,1955,2022-03-24,2022-03-24,4.42,932453,468,491,37.8056,-122.32233,1,0,0,1,2022,3,1,69,0,0.6666666666666666,663.0,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033391,Alameda,Oakland,94605,Townhouse,2,2.0,1707,1295,1977,2025-06-03,2025-05-29,6.89,1336293,782,481,37.826562,-122.328965,2,0,0,1,2025,6,2,47,0,0.6666666666666666,569.0,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033392,Alameda,Oakland,94605,Single Family,4,2.5,2397,9921,1985,2021-07-03,2021-07-01,2.98,1591625,664,0,37.728545,-122.40152,2,1,0,3,2021,7,3,39,0,0.5,479.4,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033393,Alameda,Oakland,94605,Single Family,4,3.0,3463,6209,1980,2024-03-15,2024-03-14,6.74,3353897,968,0,37.911431,-122.361636,3,0,1,2,2024,3,1,44,0,0.6,692.6,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033394,Alameda,Oakland,94605,Single Family,4,1.5,1344,8343,1976,2022-11-07,2022-11-03,6.95,972264,723,0,37.882341,-122.283095,3,0,0,1,2022,11,4,48,0,0.3,268.8,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033395,Alameda,Oakland,94605,Single Family,5,2.0,1541,6324,2000,2022-09-05,2022-09-01,5.66,1371457,889,0,37.931226,-122.160425,3,1,0,2,2022,9,3,24,0,0.3333333333333333,256.8333333333333,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033396,Alameda,Oakland,94605,Townhouse,2,2.0,1050,1980,1970,2023-06-08,2023-06-08,6.71,490645,467,293,37.895599,-122.182076,2,0,1,1,2023,6,2,54,0,0.6666666666666666,350.0,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033397,Alameda,Oakland,94605,Single Family,4,2.0,2029,9567,1960,2022-08-24,2022-08-18,5.13,1752890,863,0,37.748621,-122.317924,3,1,0,2,2022,8,3,64,0,0.4,405.8,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033398,Alameda,Oakland,94605,Single Family,4,2.0,3318,9894,1995,2024-12-18,2024-12-12,6.6,3443766,1037,0,37.752244,-122.342232,2,0,0,2,2024,12,4,29,0,0.4,663.6,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033399,Alameda,Oakland,94605,Townhouse,3,2.5,1896,825,1976,2026-03-05,2026-03-05,6.0,1514929,799,507,37.877348,-122.281434,1,0,1,1,2026,3,1,48,0,0.625,474.0,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033400,Alameda,Oakland,94605,Condo,3,3.0,1293,0,1957,2023-02-12,2023-02-09,6.12,509449,394,615,37.691452,-122.137639,2,0,0,1,2023,2,1,67,0,0.75,323.25,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033401,Alameda,Oakland,94605,Single Family,3,3.5,2593,9690,1955,2025-04-20,2025-04-17,6.83,2687252,1036,0,37.742648,-122.319212,2,0,1,1,2025,4,2,69,0,0.875,648.25,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033402,Alameda,Oakland,94605,Condo,3,1.5,1708,0,2019,2025-11-02,2025-10-30,6.17,1225648,717,391,37.734262,-122.158756,1,0,0,1,2025,11,4,5,1,0.375,427.0,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033403,Alameda,Oakland,94605,Single Family,3,2.5,2951,4458,2002,2023-10-14,2023-10-12,7.57,2255746,764,0,37.753353,-122.139459,2,0,1,3,2023,10,4,22,0,0.625,737.75,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033404,Alameda,Oakland,94605,Single Family,3,2.0,2009,6978,1956,2022-12-16,2022-12-15,6.31,1637883,815,0,37.862244,-122.387643,2,0,0,3,2022,12,4,68,0,0.5,502.25,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033405,Alameda,Oakland,94605,Single Family,3,3.0,3289,7724,1995,2025-04-05,2025-04-03,6.64,2808351,853,0,37.763668,-122.398028,2,0,0,3,2025,4,2,29,0,0.75,822.25,2,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033406,Alameda,Oakland,94605,Single Family,5,3.5,2824,8048,1972,2021-05-19,2021-05-13,2.94,1651328,584,0,37.927562,-122.389401,2,0,1,2,2021,5,2,52,0,0.5833333333333334,470.6666666666667,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033407,Alameda,Oakland,94605,Single Family,3,2.5,1581,7538,1988,2021-12-08,2021-12-02,3.11,1110777,702,0,37.866063,-122.152584,2,0,1,2,2021,12,4,36,0,0.625,395.25,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033408,Alameda,Oakland,94605,Single Family,4,2.0,1673,7917,1955,2024-06-05,2024-05-30,7.03,1370933,819,0,37.817198,-122.15099,2,1,0,2,2024,6,2,69,0,0.4,334.6,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033409,Alameda,Oakland,94605,Condo,2,2.5,1717,0,1998,2023-07-31,2023-07-27,6.81,1037025,603,735,37.795224,-122.126567,2,0,1,1,2023,7,3,26,0,0.8333333333333334,572.3333333333334,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033410,Alameda,Oakland,94605,Condo,3,2.0,957,0,1970,2022-10-26,2022-10-20,6.94,556917,581,741,37.753104,-122.399775,2,0,0,1,2022,10,4,54,0,0.5,239.25,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033411,Alameda,Oakland,94605,Condo,2,2.0,1138,0,1991,2024-08-03,2024-08-01,6.73,677790,595,676,37.87099,-122.362954,1,0,0,1,2024,8,3,33,0,0.6666666666666666,379.3333333333333,1,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033412,Alameda,Oakland,94605,Townhouse,2,2.5,1778,1119,1994,2022-08-21,2022-08-18,5.13,928950,522,572,37.904636,-122.327414,2,0,1,1,2022,8,3,30,0,0.8333333333333334,592.6666666666666,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033413,Alameda,Oakland,94605,Single Family,4,3.5,2263,5642,1979,2024-10-23,2024-10-17,6.44,2333116,1030,0,37.744985,-122.3469,2,1,0,2,2024,10,4,45,0,0.7,452.6,3,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033414,Alameda,Oakland,94605,Single Family,4,2.0,2315,8236,1965,2026-02-28,2026-02-26,5.98,2620998,1132,0,37.67477,-122.208525,4,0,1,1,2026,2,1,59,0,0.4,463.0,5,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033415,Alameda,Oakland,94605,Single Family,4,2.5,1374,5465,1964,2023-03-08,2023-03-02,6.65,1132070,823,0,37.656777,-122.419357,4,0,1,1,2023,3,1,60,0,0.5,274.8,5,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033416,Alameda,Oakland,94605,Single Family,5,3.0,1331,3573,1972,2023-06-25,2023-06-22,6.67,1015613,763,0,37.902939,-122.307953,2,1,1,2,2023,6,2,52,0,0.5,221.8333333333333,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033417,Alameda,Oakland,94605,Townhouse,3,2.0,1759,1960,2008,2022-10-03,2022-09-29,6.7,769349,437,410,37.865638,-122.334484,2,0,1,1,2022,10,4,16,0,0.5,439.75,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033418,Alameda,Oakland,94605,Single Family,4,1.5,2687,9597,1985,2024-01-07,2024-01-04,6.62,2374721,883,0,37.728953,-122.158373,3,0,1,2,2024,1,1,39,0,0.3,537.4,4,0,1,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033419,Alameda,Oakland,94605,Townhouse,3,2.5,1874,1779,1976,2024-12-16,2024-12-12,6.6,1408042,751,528,37.679081,-122.254206,2,0,1,1,2024,12,4,48,0,0.625,468.5,3,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
AL0033420,Alameda,Oakland,94605,Condo,1,1.5,1006,0,1955,2024-09-14,2024-09-12,6.2,442342,439,362,37.66714,-122.394079,2,0,0,1,2024,9,3,69,0,0.75,503.0,2,1,0,1442688.3925501432,1425983.5787965616,76,4.3,382.0,1300.0,67.0,59.0,75.0,57.0,65.0,66.0
